"Cutoff","Fraction","Kappa","Set","Iteration","Quantile.97","PCancel","QuantilePCancel"
0.42,0.001,0.2298377,"Test",183,0.304,0.02998523,0.304
0.41,0.001,0.1559149,"Train",183,0.296,0.03504043,0.302
0.41,0.001,0.2253366,"Test",183,0.304,0.02998523,0.304
0.4,0.001,0.160022,"Train",183,0.296,0.03504043,0.302
0.4,0.001,0.2186392,"Test",183,0.304,0.02998523,0.304
0.39,0.001,0.1623595,"Train",183,0.296,0.03504043,0.302
0.39,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.38,0.001,0.1594604,"Train",183,0.296,0.03504043,0.302
0.38,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.37,0.001,0.1586312,"Train",183,0.296,0.03504043,0.302
0.37,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.36,0.001,0.1557089,"Train",183,0.296,0.03504043,0.302
0.36,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.35,0.001,0.1541498,"Train",183,0.296,0.03504043,0.302
0.35,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.34,0.001,0.1541498,"Train",183,0.296,0.03504043,0.302
0.34,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.33,0.001,0.1541498,"Train",183,0.296,0.03504043,0.302
0.33,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.32,0.001,0.1666684,"Train",183,0.296,0.03504043,0.302
0.32,0.001,0.2131739,"Test",183,0.304,0.02998523,0.304
0.31,0.001,0.1666684,"Train",183,0.296,0.03504043,0.302
0.31,0.001,0.2082406,"Test",183,0.304,0.02998523,0.304
0.3,0.001,0.1671789,"Train",183,0.296,0.03504043,0.302
0.3,0.001,0.2377131,"Test",183,0.304,0.02998523,0.304
0.29,0.001,0.1693572,"Train",183,0.296,0.03504043,0.302
0.29,0.001,0.2225108,"Test",183,0.304,0.02998523,0.304
0.28,0.001,0.1657169,"Train",183,0.296,0.03504043,0.302
0.28,0.001,0.2187318,"Test",183,0.304,0.02998523,0.304
0.27,0.001,0.1646907,"Train",183,0.296,0.03504043,0.302
0.27,0.001,0.2187318,"Test",183,0.304,0.02998523,0.304
0.26,0.001,0.1637099,"Train",183,0.296,0.03504043,0.302
0.26,0.001,0.2137137,"Test",183,0.304,0.02998523,0.304
0.25,0.001,0.1604283,"Train",183,0.296,0.03504043,0.302
0.25,0.001,0.2137137,"Test",183,0.304,0.02998523,0.304
0.24,0.001,0.1579661,"Train",183,0.296,0.03504043,0.302
0.24,0.001,0.2137137,"Test",183,0.304,0.02998523,0.304
0.23,0.001,0.151448,"Train",183,0.296,0.03504043,0.302
0.23,0.001,0.2144525,"Test",183,0.304,0.02998523,0.304
0.22,0.001,0.1486532,"Train",183,0.296,0.03504043,0.302
0.22,0.001,0.2012677,"Test",183,0.304,0.02998523,0.304
0.21,0.001,0.1466723,"Train",183,0.296,0.03504043,0.302
0.21,0.001,0.1969558,"Test",183,0.304,0.02998523,0.304
0.2,0.001,0.1458141,"Train",183,0.296,0.03504043,0.302
0.2,0.001,0.1882867,"Test",183,0.304,0.02998523,0.304
0.19,0.001,0.1489712,"Train",183,0.296,0.03504043,0.302
0.19,0.001,0.181193,"Test",183,0.304,0.02998523,0.304
0.18,0.001,0.1448124,"Train",183,0.296,0.03504043,0.302
0.18,0.001,0.1715019,"Test",183,0.304,0.02998523,0.304
0.17,0.001,0.1407503,"Train",183,0.296,0.03504043,0.302
0.17,0.001,0.1631019,"Test",183,0.304,0.02998523,0.304
0.16,0.001,0.1372169,"Train",183,0.296,0.03504043,0.302
0.16,0.001,0.1573175,"Test",183,0.304,0.02998523,0.304
0.15,0.001,0.1358092,"Train",183,0.296,0.03504043,0.302
0.15,0.001,0.1529609,"Test",183,0.304,0.02998523,0.304
0.14,0.001,0.1324468,"Train",183,0.296,0.03504043,0.302
0.14,0.001,0.1493651,"Test",183,0.304,0.02998523,0.304
0.13,0.001,0.1317728,"Train",183,0.296,0.03504043,0.302
0.13,0.001,0.1446472,"Test",183,0.304,0.02998523,0.304
0.12,0.001,0.1276921,"Train",183,0.296,0.03504043,0.302
0.12,0.001,0.1340207,"Test",183,0.304,0.02998523,0.304
0.11,0.001,0.1143931,"Train",183,0.296,0.03504043,0.302
0.11,0.001,0.1187836,"Test",183,0.304,0.02998523,0.304
0.1,0.001,0.100018,"Train",183,0.296,0.03504043,0.302
0.1,0.001,0.1082265,"Test",183,0.304,0.02998523,0.304
0.09,0.001,0.09302231,"Train",183,0.296,0.03504043,0.302
0.09,0.001,0.09940822,"Test",183,0.304,0.02998523,0.304
0.08,0.001,0.08341988,"Train",183,0.296,0.03504043,0.302
0.08,0.001,0.08619849,"Test",183,0.304,0.02998523,0.304
0.07,0.001,0.07619555,"Train",183,0.296,0.03504043,0.302
0.07,0.001,0.07289508,"Test",183,0.304,0.02998523,0.304
0.06,0.001,0.06901045,"Train",183,0.296,0.03504043,0.302
0.06,0.001,0.06435265,"Test",183,0.304,0.02998523,0.304
0.05,0.001,0.05954421,"Train",183,0.296,0.03504043,0.302
0.05,0.001,0.05603801,"Test",183,0.304,0.02998523,0.304
0.95,0.001,0,"Train",184,0.184,0.02695418,0.188
0.95,0.001,0,"Train",184,0.178,0.02695418,0.178
0.94,0.001,0,"Train",184,0.184,0.02695418,0.188
0.94,0.001,0,"Train",184,0.178,0.02695418,0.178
0.93,0.001,0,"Train",184,0.184,0.02695418,0.188
0.93,0.001,0.03087257,"Test",184,0.178,0.02998523,0.178
0.92,0.001,0,"Train",184,0.184,0.02695418,0.188
0.92,0.001,0.03087257,"Test",184,0.178,0.02998523,0.178
0.91,0.001,0.01095599,"Train",184,0.184,0.02695418,0.188
0.91,0.001,0.03087257,"Test",184,0.178,0.02998523,0.178
0.9,0.001,0.02168357,"Train",184,0.184,0.02695418,0.188
0.9,0.001,0.03087257,"Test",184,0.178,0.02998523,0.178
0.89,0.001,0.02907384,"Train",184,0.184,0.02695418,0.188
0.89,0.001,0.06822526,"Test",184,0.178,0.02998523,0.178
0.88,0.001,0.09063499,"Train",184,0.184,0.02695418,0.188
0.88,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.87,0.001,0.09913049,"Train",184,0.184,0.02695418,0.188
0.87,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.86,0.001,0.09913049,"Train",184,0.184,0.02695418,0.188
0.86,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.85,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.85,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.84,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.84,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.83,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.83,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.82,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.82,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.81,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.81,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.8,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.8,0.001,0.1381464,"Test",184,0.178,0.02998523,0.178
0.79,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.79,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.78,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.78,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.77,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.77,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.76,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.76,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.75,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.75,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.74,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.74,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.73,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.73,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.72,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.72,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.71,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.71,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.7,0.001,0.1220847,"Train",184,0.184,0.02695418,0.188
0.7,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.69,0.001,0.1211543,"Train",184,0.184,0.02695418,0.188
0.69,0.001,0.1943422,"Test",184,0.178,0.02998523,0.178
0.68,0.001,0.1211437,"Train",184,0.184,0.02695418,0.188
0.68,0.001,0.1860165,"Test",184,0.178,0.02998523,0.178
0.67,0.001,0.1211437,"Train",184,0.184,0.02695418,0.188
0.67,0.001,0.1860165,"Test",184,0.178,0.02998523,0.178
0.66,0.001,0.1200274,"Train",184,0.184,0.02695418,0.188
0.66,0.001,0.1860165,"Test",184,0.178,0.02998523,0.178
0.65,0.001,0.1200274,"Train",184,0.184,0.02695418,0.188
0.65,0.001,0.1860165,"Test",184,0.178,0.02998523,0.178
0.64,0.001,0.1143945,"Train",184,0.184,0.02695418,0.188
0.64,0.001,0.1860165,"Test",184,0.178,0.02998523,0.178
0.63,0.001,0.1129303,"Train",184,0.184,0.02695418,0.188
0.63,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.62,0.001,0.1129303,"Train",184,0.184,0.02695418,0.188
0.62,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.61,0.001,0.1102519,"Train",184,0.184,0.02695418,0.188
0.61,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.6,0.001,0.1072428,"Train",184,0.184,0.02695418,0.188
0.6,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.59,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.59,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.58,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.58,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.57,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.57,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.56,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.56,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.55,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.55,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.54,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.54,0.001,0.1792524,"Test",184,0.178,0.02998523,0.178
0.53,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.53,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.52,0.001,0.1051997,"Train",184,0.184,0.02695418,0.188
0.52,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.51,0.001,0.1038616,"Train",184,0.184,0.02695418,0.188
0.51,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.5,0.001,0.1038616,"Train",184,0.184,0.02695418,0.188
0.5,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.49,0.001,0.1038616,"Train",184,0.184,0.02695418,0.188
0.49,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.48,0.001,0.1038616,"Train",184,0.184,0.02695418,0.188
0.48,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.47,0.001,0.1038616,"Train",184,0.184,0.02695418,0.188
0.47,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.46,0.001,0.1042338,"Train",184,0.184,0.02695418,0.188
0.46,0.001,0.1729524,"Test",184,0.178,0.02998523,0.178
0.45,0.001,0.1039485,"Train",184,0.184,0.02695418,0.188
0.45,0.001,0.1650788,"Test",184,0.178,0.02998523,0.178
0.44,0.001,0.1039485,"Train",184,0.184,0.02695418,0.188
0.44,0.001,0.1648752,"Test",184,0.178,0.02998523,0.178
0.43,0.001,0.102451,"Train",184,0.184,0.02695418,0.188
0.43,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.42,0.001,0.1006823,"Train",184,0.184,0.02695418,0.188
0.42,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.41,0.001,0.09952236,"Train",184,0.184,0.02695418,0.188
0.41,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.4,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.4,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.39,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.39,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.38,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.38,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.37,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.37,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.36,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.36,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.35,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.35,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.34,0.001,0.09835418,"Train",184,0.184,0.02695418,0.188
0.34,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.33,0.001,0.09777188,"Train",184,0.184,0.02695418,0.188
0.33,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.32,0.001,0.09777188,"Train",184,0.184,0.02695418,0.188
0.32,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.31,0.001,0.0981557,"Train",184,0.184,0.02695418,0.188
0.31,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.3,0.001,0.09684282,"Train",184,0.184,0.02695418,0.188
0.3,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.29,0.001,0.09623227,"Train",184,0.184,0.02695418,0.188
0.29,0.001,0.1585352,"Test",184,0.178,0.02998523,0.178
0.28,0.001,0.09623227,"Train",184,0.184,0.02695418,0.188
0.28,0.001,0.1538205,"Test",184,0.178,0.02998523,0.178
0.27,0.001,0.09623227,"Train",184,0.184,0.02695418,0.188
0.27,0.001,0.1538205,"Test",184,0.178,0.02998523,0.178
0.26,0.001,0.09623227,"Train",184,0.184,0.02695418,0.188
0.26,0.001,0.1538205,"Test",184,0.178,0.02998523,0.178
0.25,0.001,0.1047918,"Train",184,0.184,0.02695418,0.188
0.25,0.001,0.1538205,"Test",184,0.178,0.02998523,0.178
0.24,0.001,0.102185,"Train",184,0.184,0.02695418,0.188
0.24,0.001,0.1497309,"Test",184,0.178,0.02998523,0.178
0.23,0.001,0.1000888,"Train",184,0.184,0.02695418,0.188
0.23,0.001,0.1497309,"Test",184,0.178,0.02998523,0.178
0.22,0.001,0.09741494,"Train",184,0.184,0.02695418,0.188
0.22,0.001,0.1460846,"Test",184,0.178,0.02998523,0.178
0.21,0.001,0.09666904,"Train",184,0.184,0.02695418,0.188
0.21,0.001,0.1460846,"Test",184,0.178,0.02998523,0.178
0.2,0.001,0.09525537,"Train",184,0.184,0.02695418,0.188
0.2,0.001,0.1405355,"Test",184,0.178,0.02998523,0.178
0.19,0.001,0.08848408,"Train",184,0.184,0.02695418,0.188
0.19,0.001,0.1300519,"Test",184,0.178,0.02998523,0.178
0.18,0.001,0.0858572,"Train",184,0.184,0.02695418,0.188
0.18,0.001,0.1218609,"Test",184,0.178,0.02998523,0.178
0.17,0.001,0.08405471,"Train",184,0.184,0.02695418,0.188
0.17,0.001,0.114565,"Test",184,0.178,0.02998523,0.178
0.16,0.001,0.08229938,"Train",184,0.184,0.02695418,0.188
0.16,0.001,0.1119117,"Test",184,0.178,0.02998523,0.178
0.15,0.001,0.0827026,"Train",184,0.184,0.02695418,0.188
0.15,0.001,0.1089736,"Test",184,0.178,0.02998523,0.178
0.14,0.001,0.08091073,"Train",184,0.184,0.02695418,0.188
0.14,0.001,0.1054736,"Test",184,0.178,0.02998523,0.178
0.13,0.001,0.0827018,"Train",184,0.184,0.02695418,0.188
0.13,0.001,0.09463988,"Test",184,0.178,0.02998523,0.178
0.12,0.001,0.07901843,"Train",184,0.184,0.02695418,0.188
0.12,0.001,0.08710085,"Test",184,0.178,0.02998523,0.178
0.11,0.001,0.08271759,"Train",184,0.184,0.02695418,0.188
0.11,0.001,0.07433474,"Test",184,0.178,0.02998523,0.178
0.1,0.001,0.07894658,"Train",184,0.184,0.02695418,0.188
0.1,0.001,0.06241075,"Test",184,0.178,0.02998523,0.178
0.09,0.001,0.07586311,"Train",184,0.184,0.02695418,0.188
0.09,0.001,0.05420115,"Test",184,0.178,0.02998523,0.178
0.08,0.001,0.0716603,"Train",184,0.184,0.02695418,0.188
0.08,0.001,0.06842093,"Test",184,0.178,0.02998523,0.178
0.07,0.001,0.0665366,"Train",184,0.184,0.02695418,0.188
0.07,0.001,0.0648018,"Test",184,0.178,0.02998523,0.178
0.06,0.001,0.05976141,"Train",184,0.184,0.02695418,0.188
0.06,0.001,0.05586002,"Test",184,0.178,0.02998523,0.178
0.05,0.001,0.05171499,"Train",184,0.184,0.02695418,0.188
0.05,0.001,0.04733844,"Test",184,0.178,0.02998523,0.178
0.95,0.001,0,"Train",185,0.172,0.02695418,0.174
0.95,0.001,0,"Train",185,0.184,0.02695418,0.184
0.94,0.001,0,"Train",185,0.172,0.02695418,0.174
0.94,0.001,0,"Train",185,0.184,0.02695418,0.184
0.93,0.001,0,"Train",185,0.172,0.02695418,0.174
0.93,0.001,0,"Train",185,0.184,0.02695418,0.184
0.92,0.001,0,"Train",185,0.172,0.02695418,0.174
0.92,0.001,0,"Train",185,0.184,0.02695418,0.184
0.91,0.001,0,"Train",185,0.172,0.02695418,0.174
0.91,0.001,0,"Train",185,0.184,0.02695418,0.184
0.9,0.001,0,"Train",185,0.172,0.02695418,0.174
0.9,0.001,0,"Train",185,0.184,0.02695418,0.184
0.89,0.001,0,"Train",185,0.172,0.02695418,0.174
0.89,0.001,0,"Train",185,0.184,0.02695418,0.184
0.88,0.001,0,"Train",185,0.172,0.02695418,0.174
0.88,0.001,0,"Train",185,0.184,0.02695418,0.184
0.87,0.001,0.02681985,"Train",185,0.172,0.02695418,0.174
0.87,0.001,0,"Train",185,0.184,0.02695418,0.184
0.86,0.001,0.02681985,"Train",185,0.172,0.02695418,0.174
0.86,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.85,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.85,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.84,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.84,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.83,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.83,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.82,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.82,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.81,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.81,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.8,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.8,0.001,0.1469423,"Test",185,0.184,0.02998523,0.184
0.79,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.79,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.78,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.78,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.77,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.77,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.76,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.76,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.75,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.75,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.74,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.74,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.73,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.73,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.72,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.72,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.71,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.71,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.7,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.7,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.69,0.001,0.02678828,"Train",185,0.172,0.02695418,0.174
0.69,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.68,0.001,0.02682667,"Train",185,0.172,0.02695418,0.174
0.68,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.67,0.001,0.02719146,"Train",185,0.172,0.02695418,0.174
0.67,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.66,0.001,0.0453541,"Train",185,0.172,0.02695418,0.174
0.66,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.65,0.001,0.05451395,"Train",185,0.172,0.02695418,0.174
0.65,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.64,0.001,0.0519585,"Train",185,0.172,0.02695418,0.174
0.64,0.001,0.1702693,"Test",185,0.184,0.02998523,0.184
0.63,0.001,0.0519585,"Train",185,0.172,0.02695418,0.174
0.63,0.001,0.192728,"Test",185,0.184,0.02998523,0.184
0.62,0.001,0.0516188,"Train",185,0.172,0.02695418,0.174
0.62,0.001,0.192728,"Test",185,0.184,0.02998523,0.184
0.61,0.001,0.0516188,"Train",185,0.172,0.02695418,0.174
0.61,0.001,0.192728,"Test",185,0.184,0.02998523,0.184
0.6,0.001,0.0516188,"Train",185,0.172,0.02695418,0.174
0.6,0.001,0.192728,"Test",185,0.184,0.02998523,0.184
0.59,0.001,0.0516188,"Train",185,0.172,0.02695418,0.174
0.59,0.001,0.192728,"Test",185,0.184,0.02998523,0.184
0.58,0.001,0.0516188,"Train",185,0.172,0.02695418,0.174
0.58,0.001,0.192728,"Test",185,0.184,0.02998523,0.184
0.57,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.57,0.001,0.1834934,"Test",185,0.184,0.02998523,0.184
0.56,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.56,0.001,0.1834934,"Test",185,0.184,0.02998523,0.184
0.55,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.55,0.001,0.1834934,"Test",185,0.184,0.02998523,0.184
0.54,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.54,0.001,0.1768947,"Test",185,0.184,0.02998523,0.184
0.53,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.53,0.001,0.1768947,"Test",185,0.184,0.02998523,0.184
0.52,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.52,0.001,0.1768947,"Test",185,0.184,0.02998523,0.184
0.51,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.51,0.001,0.1713499,"Test",185,0.184,0.02998523,0.184
0.5,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.5,0.001,0.1713499,"Test",185,0.184,0.02998523,0.184
0.49,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.49,0.001,0.1713499,"Test",185,0.184,0.02998523,0.184
0.48,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.48,0.001,0.1713499,"Test",185,0.184,0.02998523,0.184
0.47,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.47,0.001,0.1713499,"Test",185,0.184,0.02998523,0.184
0.46,0.001,0.05066268,"Train",185,0.172,0.02695418,0.174
0.46,0.001,0.1647777,"Test",185,0.184,0.02998523,0.184
0.45,0.001,0.04991538,"Train",185,0.172,0.02695418,0.174
0.45,0.001,0.1647777,"Test",185,0.184,0.02998523,0.184
0.44,0.001,0.05037182,"Train",185,0.172,0.02695418,0.174
0.44,0.001,0.1647777,"Test",185,0.184,0.02998523,0.184
0.43,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.43,0.001,0.1647777,"Test",185,0.184,0.02998523,0.184
0.42,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.42,0.001,0.1647777,"Test",185,0.184,0.02998523,0.184
0.41,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.41,0.001,0.1598695,"Test",185,0.184,0.02998523,0.184
0.4,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.4,0.001,0.1598695,"Test",185,0.184,0.02998523,0.184
0.39,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.39,0.001,0.1598695,"Test",185,0.184,0.02998523,0.184
0.38,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.38,0.001,0.1598695,"Test",185,0.184,0.02998523,0.184
0.37,0.001,0.04977242,"Train",185,0.172,0.02695418,0.174
0.37,0.001,0.1598695,"Test",185,0.184,0.02998523,0.184
0.36,0.001,0.06904709,"Train",185,0.172,0.02695418,0.174
0.36,0.001,0.1598695,"Test",185,0.184,0.02998523,0.184
0.35,0.001,0.07176338,"Train",185,0.172,0.02695418,0.174
0.35,0.001,0.1961769,"Test",185,0.184,0.02998523,0.184
0.34,0.001,0.07176338,"Train",185,0.172,0.02695418,0.174
0.34,0.001,0.1961769,"Test",185,0.184,0.02998523,0.184
0.33,0.001,0.07176338,"Train",185,0.172,0.02695418,0.174
0.33,0.001,0.1961769,"Test",185,0.184,0.02998523,0.184
0.32,0.001,0.07598218,"Train",185,0.172,0.02695418,0.174
0.32,0.001,0.1961769,"Test",185,0.184,0.02998523,0.184
0.31,0.001,0.07469021,"Train",185,0.172,0.02695418,0.174
0.31,0.001,0.1895064,"Test",185,0.184,0.02998523,0.184
0.3,0.001,0.07814346,"Train",185,0.172,0.02695418,0.174
0.3,0.001,0.1895064,"Test",185,0.184,0.02998523,0.184
0.29,0.001,0.08475695,"Train",185,0.172,0.02695418,0.174
0.29,0.001,0.1895064,"Test",185,0.184,0.02998523,0.184
0.28,0.001,0.08578268,"Train",185,0.172,0.02695418,0.174
0.28,0.001,0.1895064,"Test",185,0.184,0.02998523,0.184
0.27,0.001,0.08578268,"Train",185,0.172,0.02695418,0.174
0.27,0.001,0.1895064,"Test",185,0.184,0.02998523,0.184
0.26,0.001,0.08618255,"Train",185,0.172,0.02695418,0.174
0.26,0.001,0.1916953,"Test",185,0.184,0.02998523,0.184
0.25,0.001,0.09064162,"Train",185,0.172,0.02695418,0.174
0.25,0.001,0.2170531,"Test",185,0.184,0.02998523,0.184
0.24,0.001,0.08990375,"Train",185,0.172,0.02695418,0.174
0.24,0.001,0.2130658,"Test",185,0.184,0.02998523,0.184
0.23,0.001,0.08896035,"Train",185,0.172,0.02695418,0.174
0.23,0.001,0.2184633,"Test",185,0.184,0.02998523,0.184
0.22,0.001,0.08781721,"Train",185,0.172,0.02695418,0.174
0.22,0.001,0.2248634,"Test",185,0.184,0.02998523,0.184
0.21,0.001,0.09473493,"Train",185,0.172,0.02695418,0.174
0.21,0.001,0.2248634,"Test",185,0.184,0.02998523,0.184
