"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-20",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-25",,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-26",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-27",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-29",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-07-31",,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-02",,,,,"0.30",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-04",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-05",,,,,"0.95",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-12",,,,,"0.65",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-16",,,,,"0.82",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-19",,,,,"1.26",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-22",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-23",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-24",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-25",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-08-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-05",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-10",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-11",,,,,"1.78",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-15",,,,,"0.01",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-09-30",,,,,"0.88",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-01",,,,,"1.42",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-02",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-03",,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-04",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-10",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-14",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-17",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-22",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-25",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-29",,,,,"1.65",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-30",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-10-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-01",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-11",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-12",,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-13",,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-14",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-20",,,,,"1.04",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-21",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-22",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-23",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-27",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-29",,,,,"0.33",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-11-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-02",,,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-03",,,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-10",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-15",,,,,"0.64",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-18",,,,,"0.64",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-23",,,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-24",,,,,"1.27",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-25",,,,,"0.01",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-27",,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-28",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-29",,,,,"0.45",,"1.1","1.0",,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-30",,,,,"0.54",,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1MAWR0028","BERLIN 1.3 WSW, MA US","2015-12-31",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-01","7.83",,," 1248","0.00",,,,,"33","11",,,"  230","  220",,,,"18.1","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-02","8.95",,," 1603","0.00",,,,,"42","23",,,"  270","  270",,,,"23.0","31.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-03","2.91",,," 1657","0.51",,,,,"34","17",,,"  110","   90",,,,"13.0","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-04","3.36",,," 2243","0.33",,,,,"52","34",,,"  240","  230",,,,"14.1","18.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-05","15.21",,," 1734","0.00",,,,,"49","16",,,"  280","  280",,,,"30.0","42.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-06","4.03",,," 0033","0.00",,,,,"18","7",,,"  280","  280",,,,"15.0","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-07","11.63",,," 1548","0.00",,,,,"26","4",,,"  300","  280",,,,"28.0","38.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-08","9.62",,," 0047","0.00",,,,,"19","-2",,,"  290","  290",,,,"23.0","31.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-09","7.61",,," 1535","0.00",,,,,"29","3",,,"  270","  250",,,,"19.9","28.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-10","4.25",,," 1258","0.00",,,,,"24","0",,,"  280","  270",,,,"16.1","23.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-11","4.92",,," 1157","0.00",,,,,"33","3",,,"  190","  210",,,,"10.1","15.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-12","5.82",,," 2316","0.17",,,,,"38","33",,,"  330","  340",,,,"13.0","19.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-13","7.61",,," 0039","0.00",,,,,"36","13",,,"  330","  340",,,,"17.0","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-14","5.14",,," 0843","0.00",,,,,"25","13",,,"  320","  360",,,,"8.9","12.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-15","5.14",,," 2358","0.00",,,,,"29","22",,,"  250","  240",,,,"8.9","13.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-16","11.18",,," 1500","0.00",,,,,"39","14",,,"  310","  310",,,,"25.9","36.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-17","5.59",,," 0047","0.00",,,,,"24","7",,,"  290","  300",,,,"19.9","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-18","8.50",,," 2031","0.16",,,,,"54","14",,,"  140","  120",,,,"25.9","42.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-19","8.72",,," 1144","0.00",,,,,"46","28",,,"  260","  250",,,,"23.0","28.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-20","9.62",,," 1057","0.00",,,,,"39","26",,,"  250","  270",,,,"18.1","25.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-21","2.46",,," 0919","0.00",,,,,"33","12",,,"   10","  360",,,,"13.0","16.1",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-22","3.58",,," 1147","0.00",,,,,"39","26",,,"  350","  320",,,,"8.9","13.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-23","6.49",,," 1315","0.00",,,,,"38","16",,,"  230","  260",,,,"15.0","19.0",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-24","6.49",,," 1923","0.52",,,,,"34","30",,,"  280","  230",,,,"14.1","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-25","9.84",,," 1313","0.00",,,,,"37","19",,,"  280","  280",,,,"21.0","25.9",,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2015-01-26","9.17",,," 2222","0.01",,,,,"28","12",,,"   30","   30",,,,"19.9","31.1",,,,,,,,,
